time,vehicle_id,vehicle_type,edge_id,lane_id,speed,waiting_time,position_x,position_y
70.0,forward_cars.11,car,254053176#2,254053176#2_0,0.458,0.0,4136.144,11516.195
70.0,forward_cars.2,car,133763768#0,133763768#0_0,0.0,32.0,4135.285,11604.967
70.0,forward_cars.3,car,133763768#0,133763768#0_1,0.0,23.0,4129.786,11605.471
70.0,forward_cars.4,car,133763768#0,133763768#0_0,0.0,22.0,4128.803,11601.197
70.0,forward_cars.5,car,:245613696_0,:245613696_0_0,0.0,9.0,4122.353,11597.378
70.0,forward_cars.6,car,-254053187,-254053187_0,0.0,12.0,4126.957,11574.642
70.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,12.0,4117.953,11560.295
70.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,9.0,4122.095,11554.041
70.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,5.0,4127.894,11545.283
70.0,reverse_bikes.0,bike,150510724#4,150510724#4_2,0.077,1.0,4880.749,11751.031
70.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,4.62,0.0,4705.429,11824.353
70.0,reverse_bikes.2,bike,-631197284#1,-631197284#1_0,11.875,0.0,4736.158,11821.513
70.0,reverse_bikes.3,bike,-631197284#1,-631197284#1_0,13.165,0.0,4847.969,11773.999
70.0,reverse_bikes.4,bike,-631197284#2,-631197284#2_0,11.85,0.0,5013.792,11705.626
70.0,reverse_bikes.5,bike,-631197284#3,-631197284#3_0,13.308,0.0,5138.201,11654.825
70.0,reverse_buses.0,bus,150510724#4,150510724#4_2,4.247,0.0,4875.765,11753.115
70.0,reverse_cars.0,car,150510724#4,150510724#4_2,0.001,3.0,4886.306,11748.706
70.0,reverse_cars.1,car,150510724#4,150510724#4_2,13.693,0.0,4764.375,11799.701
70.0,reverse_cars.10,car,-631197284#3,-631197284#3_0,13.338,0.0,5116.566,11663.666
70.0,reverse_cars.11,car,-631197284#3,-631197284#3_0,13.28,0.0,5191.592,11633.006
70.0,reverse_cars.2,car,150510724#4,150510724#4_2,11.649,0.0,4732.913,11812.859
70.0,reverse_cars.3,car,:5960671739_6,:5960671739_6_0,4.683,0.0,4700.343,11830.65
70.0,reverse_cars.4,car,-631197284#1,-631197284#1_0,5.664,0.0,4712.402,11831.608
70.0,reverse_cars.5,car,-631197284#1,-631197284#1_0,12.281,0.0,4782.714,11801.728
70.0,reverse_cars.6,car,-631197284#1,-631197284#1_0,13.869,0.0,4822.463,11784.836
70.0,reverse_cars.7,car,-631197284#2,-631197284#2_0,11.335,0.0,4936.301,11737.159
70.0,reverse_cars.8,car,-631197284#2,-631197284#2_0,12.671,0.0,4993.454,11713.902
70.0,reverse_cars.9,car,-631197284#3,-631197284#3_0,12.525,0.0,5059.0,11687.191
75.0,forward_bikes.0,bike,133763768#6,133763768#6_0,7.022,0.0,4392.745,11831.558
75.0,forward_bikes.1,bike,133763768#0,133763768#0_1,0.0,31.0,4133.675,11607.736
75.0,forward_bikes.2,bike,133763768#0,133763768#0_1,0.0,20.0,4124.6,11602.451
75.0,forward_bikes.3,bike,-254053187,-254053187_0,0.0,14.0,4122.039,11571.202
75.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.0,13.0,4125.408,11549.037
75.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.007,3.0,4135.35,11534.023
75.0,forward_bikes.6,bike,254053176#2,254053176#2_0,1.183,0.0,4123.849,11507.102
75.0,forward_buses.0,bus,133763768#6,133763768#6_0,7.123,0.0,4388.43,11820.003
75.0,forward_cars.0,car,:cluster_1070361724_11307884034_11882719580_11882719581_#9more_11,:cluster_1070361724_11307884034_11882719580_11882719581_#9more_11_0,8.078,0.0,4427.025,11917.731
75.0,forward_cars.1,car,133763768#6,133763768#6_0,8.037,0.0,4380.511,11798.798
75.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,6.0,4132.036,11539.029
75.0,forward_cars.11,car,254053176#2,254053176#2_0,0.001,4.0,4136.259,11516.28
75.0,forward_cars.12,car,254053176#2,254053176#2_0,0.981,0.0,4129.618,11511.368
75.0,forward_cars.2,car,133763768#0,133763768#0_0,0.0,37.0,4135.285,11604.967
75.0,forward_cars.3,car,133763768#0,133763768#0_1,0.0,28.0,4129.786,11605.471
75.0,forward_cars.4,car,133763768#0,133763768#0_0,0.0,27.0,4128.803,11601.197
75.0,forward_cars.5,car,:245613696_0,:245613696_0_0,0.0,14.0,4122.353,11597.378
75.0,forward_cars.6,car,-254053187,-254053187_0,0.0,17.0,4126.957,11574.642
75.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,17.0,4117.953,11560.295
75.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,14.0,4122.095,11554.041
75.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,10.0,4127.894,11545.283
75.0,reverse_bikes.0,bike,150510724#4,150510724#4_2,0.0,6.0,4880.769,11751.022
75.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,13.213,0.0,4754.64,11803.772
75.0,reverse_bikes.2,bike,:5960671739_6,:5960671739_6_0,5.666,0.0,4703.086,11832.448
75.0,reverse_bikes.3,bike,-631197284#1,-631197284#1_0,13.004,0.0,4786.877,11799.959
75.0,reverse_bikes.4,bike,-631197284#2,-631197284#2_0,11.953,0.0,4958.254,11728.226
75.0,reverse_bikes.5,bike,-631197284#3,-631197284#3_0,12.449,0.0,5076.823,11679.907
75.0,reverse_bikes.6,bike,-631197284#3,-631197284#3_0,11.195,0.0,5220.753,11621.089
75.0,reverse_buses.0,bus,150510724#4,150510724#4_2,0.003,3.0,4876.615,11752.759
75.0,reverse_cars.0,car,150510724#4,150510724#4_2,0.0,8.0,4886.306,11748.706
75.0,reverse_cars.1,car,150510724#4,150510724#4_2,12.997,0.0,4825.032,11774.332
75.0,reverse_cars.10,car,-631197284#3,-631197284#3_0,13.671,0.0,5054.42,11689.062
75.0,reverse_cars.11,car,-631197284#3,-631197284#3_0,12.844,0.0,5130.783,11657.856
75.0,reverse_cars.12,car,-631197284#3,-631197284#3_0,12.917,0.0,5203.576,11628.109
75.0,reverse_cars.2,car,150510724#4,150510724#4_2,13.044,0.0,4793.922,11787.343
75.0,reverse_cars.3,car,150510724#4,150510724#4_2,10.736,0.0,4730.624,11813.816
75.0,reverse_cars.4,car,150510724#4,150510724#4_2,4.881,0.0,4705.707,11824.237
75.0,reverse_cars.5,car,-631197284#1,-631197284#1_0,12.256,0.0,4725.566,11826.014
75.0,reverse_cars.6,car,-631197284#1,-631197284#1_0,13.88,0.0,4760.348,11811.233
75.0,reverse_cars.7,car,-631197284#1,-631197284#1_0,11.88,0.0,4882.271,11759.431
75.0,reverse_cars.8,car,-631197284#2,-631197284#2_0,12.21,0.0,4936.639,11737.021
75.0,reverse_cars.9,car,-631197284#2,-631197284#2_0,12.62,0.0,5001.737,11710.532
80.0,forward_bikes.0,bike,133763768#6,133763768#6_0,6.341,0.0,4404.753,11863.712
80.0,forward_bikes.1,bike,133763768#0,133763768#0_1,0.0,36.0,4133.675,11607.736
80.0,forward_bikes.2,bike,133763768#0,133763768#0_1,0.0,25.0,4124.6,11602.451
80.0,forward_bikes.3,bike,-254053187,-254053187_0,0.0,19.0,4122.039,11571.202
80.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.0,18.0,4125.408,11549.037
80.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.0,8.0,4135.349,11534.025
80.0,forward_bikes.6,bike,254053176#2,254053176#2_0,0.029,2.0,4125.372,11508.228
80.0,forward_buses.0,bus,133763768#6,133763768#6_0,6.8,0.0,4400.535,11852.415
80.0,forward_cars.0,car,150510724#1,150510724#1_0,13.592,0.0,4484.774,11910.408
80.0,forward_cars.1,car,133763768#6,133763768#6_0,7.457,0.0,4392.68,11831.382
80.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,11.0,4132.036,11539.029
80.0,forward_cars.11,car,254053176#2,254053176#2_0,0.0,9.0,4136.259,11516.28
80.0,forward_cars.12,car,254053176#2,254053176#2_0,0.01,3.0,4130.222,11511.815
80.0,forward_cars.2,car,133763768#0,133763768#0_0,0.0,42.0,4135.285,11604.967
80.0,forward_cars.3,car,133763768#0,133763768#0_1,0.0,33.0,4129.786,11605.471
80.0,forward_cars.4,car,133763768#0,133763768#0_0,0.0,32.0,4128.803,11601.197
80.0,forward_cars.5,car,:245613696_0,:245613696_0_0,0.0,19.0,4122.353,11597.378
80.0,forward_cars.6,car,-254053187,-254053187_0,0.0,22.0,4126.957,11574.642
80.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,22.0,4117.953,11560.295
80.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,19.0,4122.095,11554.041
80.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,15.0,4127.894,11545.283
80.0,reverse_bikes.0,bike,150510724#4,150510724#4_2,0.0,11.0,4880.769,11751.022
80.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,13.548,0.0,4816.017,11778.103
80.0,reverse_bikes.2,bike,150510724#4,150510724#4_2,9.634,0.0,4722.052,11817.401
80.0,reverse_bikes.3,bike,-631197284#1,-631197284#1_0,10.981,0.0,4728.985,11824.561
80.0,reverse_bikes.4,bike,:1070361741_4,:1070361741_4_0,11.39,0.0,4901.222,11751.465
80.0,reverse_bikes.5,bike,-631197284#2,-631197284#2_0,13.789,0.0,5014.968,11705.148
80.0,reverse_bikes.6,bike,-631197284#3,-631197284#3_0,11.514,0.0,5166.283,11643.349
80.0,reverse_buses.0,bus,150510724#4,150510724#4_2,0.0,8.0,4876.616,11752.759
80.0,reverse_cars.0,car,150510724#4,150510724#4_2,0.0,13.0,4886.306,11748.706
80.0,reverse_cars.1,car,150510724#4,150510724#4_2,0.714,0.0,4862.595,11758.623
80.0,reverse_cars.10,car,-631197284#2,-631197284#2_0,13.378,0.0,4992.755,11714.187
80.0,reverse_cars.11,car,-631197284#3,-631197284#3_0,13.861,0.0,5068.62,11683.26
80.0,reverse_cars.12,car,-631197284#3,-631197284#3_0,13.185,0.0,5142.712,11652.981
80.0,reverse_cars.13,car,-631197284#3,-631197284#3_0,12.899,0.0,5216.398,11622.869
80.0,reverse_cars.2,car,150510724#4,150510724#4_2,8.062,0.0,4850.321,11763.756
80.0,reverse_cars.3,car,150510724#4,150510724#4_2,12.948,0.0,4791.113,11788.518
80.0,reverse_cars.4,car,150510724#4,150510724#4_2,12.964,0.0,4756.298,11803.078
80.0,reverse_cars.5,car,:2746550985_0,:2746550985_0_1,5.271,0.0,4701.117,11826.47
80.0,reverse_cars.6,car,-631197284#1,-631197284#1_0,6.248,0.0,4712.97,11831.367
80.0,reverse_cars.7,car,-631197284#1,-631197284#1_0,11.352,0.0,4829.448,11781.868
80.0,reverse_cars.8,car,-631197284#1,-631197284#1_0,11.464,0.0,4881.169,11759.899
80.0,reverse_cars.9,car,-631197284#2,-631197284#2_0,12.741,0.0,4944.062,11734.0
85.0,forward_bikes.0,bike,133763768#6,133763768#6_0,7.593,0.0,4417.377,11897.097
85.0,forward_bikes.1,bike,133763768#0,133763768#0_1,0.0,41.0,4133.675,11607.736
85.0,forward_bikes.2,bike,133763768#0,133763768#0_1,0.0,30.0,4124.6,11602.451
85.0,forward_bikes.3,bike,-254053187,-254053187_0,0.0,24.0,4122.039,11571.202
85.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.0,23.0,4125.408,11549.037
85.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.0,13.0,4135.349,11534.025
85.0,forward_bikes.6,bike,254053176#2,254053176#2_0,0.0,7.0,4125.404,11508.252
85.0,forward_buses.0,bus,133763768#6,133763768#6_0,6.199,0.0,4412.545,11884.577
85.0,forward_cars.0,car,150510724#1,150510724#1_0,13.285,0.0,4545.637,11884.722
85.0,forward_cars.1,car,133763768#6,133763768#6_0,5.984,0.0,4404.789,11863.809
85.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,16.0,4132.036,11539.029
85.0,forward_cars.11,car,254053176#2,254053176#2_0,0.0,14.0,4136.259,11516.28
85.0,forward_cars.12,car,254053176#2,254053176#2_0,0.0,8.0,4130.228,11511.82
85.0,forward_cars.2,car,133763768#0,133763768#0_0,0.0,47.0,4135.285,11604.967
85.0,forward_cars.3,car,133763768#0,133763768#0_1,0.0,38.0,4129.786,11605.471
85.0,forward_cars.4,car,133763768#0,133763768#0_0,0.0,37.0,4128.803,11601.197
85.0,forward_cars.5,car,:245613696_0,:245613696_0_0,0.0,24.0,4122.353,11597.378
85.0,forward_cars.6,car,-254053187,-254053187_0,0.0,27.0,4126.957,11574.642
85.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,27.0,4117.953,11560.295
85.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,24.0,4122.095,11554.041
85.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,20.0,4127.894,11545.283
85.0,reverse_bikes.0,bike,150510724#4,150510724#4_2,0.0,16.0,4880.769,11751.022
85.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,1.525,0.0,4850.34,11763.748
85.0,reverse_bikes.2,bike,150510724#4,150510724#4_2,13.503,0.0,4780.385,11793.005
85.0,reverse_bikes.3,bike,:5960671739_6,:5960671739_6_0,5.82,0.0,4705.734,11832.986
85.0,reverse_bikes.4,bike,-631197284#1,-631197284#1_0,12.332,0.0,4845.005,11775.258
85.0,reverse_bikes.5,bike,-631197284#2,-631197284#2_0,13.376,0.0,4954.251,11729.855
85.0,reverse_bikes.6,bike,-631197284#3,-631197284#3_0,11.74,0.0,5110.276,11666.236
85.0,reverse_buses.0,bus,150510724#4,150510724#4_2,0.0,13.0,4876.616,11752.759
85.0,reverse_cars.0,car,150510724#4,150510724#4_2,0.0,18.0,4886.306,11748.706
85.0,reverse_cars.1,car,150510724#4,150510724#4_2,0.001,3.0,4863.234,11758.356
85.0,reverse_cars.10,car,-631197284#2,-631197284#2_0,13.679,0.0,4930.899,11739.357
85.0,reverse_cars.11,car,-631197284#2,-631197284#2_0,13.209,0.0,5006.411,11708.63
85.0,reverse_cars.12,car,-631197284#3,-631197284#3_0,13.27,0.0,5082.315,11677.663
85.0,reverse_cars.13,car,-631197284#3,-631197284#3_0,12.983,0.0,5157.945,11646.756
85.0,reverse_cars.14,car,-631197284#3,-631197284#3_0,13.89,0.0,5228.339,11617.989
85.0,reverse_cars.2,car,150510724#4,150510724#4_2,0.03,2.0,4856.31,11761.251
85.0,reverse_cars.3,car,150510724#4,150510724#4_2,6.687,0.0,4842.114,11767.188
85.0,reverse_cars.4,car,150510724#4,150510724#4_2,13.746,0.0,4818.27,11777.161
85.0,reverse_cars.5,car,150510724#4,150510724#4_2,13.246,0.0,4744.881,11807.854
85.0,reverse_cars.6,car,150510724#4,150510724#4_2,5.071,0.0,4704.676,11824.668
85.0,reverse_cars.7,car,-631197284#1,-631197284#1_0,11.33,0.0,4774.67,11805.147
85.0,reverse_cars.8,car,-631197284#1,-631197284#1_0,12.118,0.0,4826.27,11783.218
85.0,reverse_cars.9,car,-631197284#1,-631197284#1_0,12.284,0.0,4886.708,11757.546
90.0,forward_bikes.0,bike,133763768#6,133763768#6_0,0.677,0.0,4423.729,11912.337
90.0,forward_bikes.1,bike,133763768#0,133763768#0_1,0.0,46.0,4133.675,11607.736
90.0,forward_bikes.2,bike,133763768#0,133763768#0_1,0.0,35.0,4124.6,11602.451
90.0,forward_bikes.3,bike,-254053187,-254053187_0,0.0,29.0,4122.039,11571.202
90.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.0,28.0,4125.408,11549.037
90.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.0,18.0,4135.349,11534.025
90.0,forward_bikes.6,bike,254053176#2,254053176#2_0,0.0,12.0,4125.404,11508.252
90.0,forward_buses.0,bus,133763768#6,133763768#6_0,0.824,0.0,4421.595,11907.218
90.0,forward_cars.0,car,150510724#3,150510724#3_1,12.732,0.0,4607.597,11862.192
90.0,forward_cars.1,car,133763768#6,133763768#6_0,3.06,0.0,4415.389,11892.192
90.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,21.0,4132.036,11539.029
90.0,forward_cars.11,car,254053176#2,254053176#2_0,0.0,19.0,4136.259,11516.28
90.0,forward_cars.12,car,254053176#2,254053176#2_0,0.0,13.0,4130.228,11511.82
90.0,forward_cars.2,car,133763768#0,133763768#0_0,0.0,52.0,4135.285,11604.967
90.0,forward_cars.3,car,133763768#0,133763768#0_1,0.0,43.0,4129.786,11605.471
90.0,forward_cars.4,car,133763768#0,133763768#0_0,0.0,42.0,4128.803,11601.197
90.0,forward_cars.5,car,:245613696_0,:245613696_0_0,0.0,29.0,4122.353,11597.378
90.0,forward_cars.6,car,-254053187,-254053187_0,0.0,32.0,4126.957,11574.642
90.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,32.0,4117.953,11560.295
90.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,29.0,4122.095,11554.041
90.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,25.0,4127.894,11545.283
90.0,reverse_bikes.0,bike,150510724#4,150510724#4_2,0.0,21.0,4880.769,11751.022
90.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,0.0,4.0,4850.776,11763.566
90.0,reverse_bikes.2,bike,150510724#4,150510724#4_2,6.756,0.0,4831.908,11771.457
90.0,reverse_bikes.3,bike,150510724#4,150510724#4_2,9.95,0.0,4721.987,11817.428
90.0,reverse_bikes.4,bike,-631197284#1,-631197284#1_0,12.109,0.0,4790.132,11798.576
90.0,reverse_bikes.5,bike,:1070361741_4,:1070361741_4_0,12.855,0.0,4893.19,11754.809
90.0,reverse_bikes.6,bike,-631197284#3,-631197284#3_0,12.124,0.0,5055.733,11688.526
90.0,reverse_bikes.7,bike,-631197284#3,-631197284#3_0,13.057,0.0,5187.587,11634.643
90.0,reverse_buses.0,bus,150510724#4,150510724#4_2,0.0,18.0,4876.616,11752.759
90.0,reverse_cars.0,car,150510724#4,150510724#4_2,0.0,23.0,4886.306,11748.706
90.0,reverse_cars.1,car,150510724#4,150510724#4_2,0.0,8.0,4863.235,11758.355
90.0,reverse_cars.10,car,-631197284#1,-631197284#1_0,13.071,0.0,4870.2,11764.557
90.0,reverse_cars.11,car,-631197284#2,-631197284#2_0,12.912,0.0,4946.05,11733.191
90.0,reverse_cars.12,car,-631197284#2,-631197284#2_0,12.866,0.0,5020.675,11702.825
90.0,reverse_cars.13,car,-631197284#3,-631197284#3_0,12.959,0.0,5099.196,11670.764
90.0,reverse_cars.14,car,-631197284#3,-631197284#3_0,13.718,0.0,5167.809,11642.725
90.0,reverse_cars.2,car,150510724#4,150510724#4_2,0.0,7.0,4856.313,11761.25
90.0,reverse_cars.3,car,150510724#4,150510724#4_2,0.04,2.0,4846.622,11765.303
90.0,reverse_cars.4,car,150510724#4,150510724#4_2,0.123,0.0,4839.642,11768.222
90.0,reverse_cars.5,car,150510724#4,150510724#4_2,12.656,0.0,4804.235,11783.03
90.0,reverse_cars.6,car,150510724#4,150510724#4_2,13.855,0.0,4754.467,11803.844
90.0,reverse_cars.7,car,-631197284#1,-631197284#1_0,12.044,0.0,4720.481,11828.175
90.0,reverse_cars.8,car,-631197284#1,-631197284#1_0,12.033,0.0,4771.109,11806.66
90.0,reverse_cars.9,car,-631197284#1,-631197284#1_0,12.118,0.0,4830.647,11781.358
95.0,forward_bikes.0,bike,133763768#6,133763768#6_0,0.0,5.0,4423.745,11912.376
95.0,forward_bikes.1,bike,133763768#1,133763768#1_1,5.995,0.0,4157.658,11619.27
95.0,forward_bikes.2,bike,133763768#0,133763768#0_1,4.361,0.0,4131.617,11606.538
95.0,forward_bikes.3,bike,-254053187,-254053187_0,1.215,0.0,4123.035,11571.899
95.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.0,33.0,4125.408,11549.037
95.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.0,23.0,4135.349,11534.025
95.0,forward_bikes.6,bike,254053176#2,254053176#2_0,0.0,17.0,4125.404,11508.252
95.0,forward_buses.0,bus,133763768#6,133763768#6_0,0.001,3.0,4422.014,11908.223
95.0,forward_cars.0,car,150510724#3,150510724#3_1,13.538,0.0,4669.082,11836.32
95.0,forward_cars.1,car,133763768#6,133763768#6_0,0.02,2.0,4416.436,11894.837
95.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,26.0,4132.036,11539.029
95.0,forward_cars.11,car,254053176#2,254053176#2_0,0.0,24.0,4136.259,11516.28
95.0,forward_cars.12,car,254053176#2,254053176#2_0,0.0,18.0,4130.228,11511.82
95.0,forward_cars.2,car,133763768#1,133763768#1_0,8.355,0.0,4159.38,11616.535
95.0,forward_cars.3,car,:cluster_10043935988_10043935989_1070361799_4,:cluster_10043935988_10043935989_1070361799_4_1,6.831,0.0,4142.947,11612.691
95.0,forward_cars.4,car,:cluster_10043935988_10043935989_1070361799_4,:cluster_10043935988_10043935989_1070361799_4_0,6.073,0.0,4142.07,11608.739
95.0,forward_cars.5,car,133763768#0,133763768#0_0,3.826,0.0,4128.302,11600.906
95.0,forward_cars.6,car,:2598853075_2,:2598853075_2_0,4.204,0.0,4127.142,11580.257
95.0,forward_cars.7,car,254053185#1,254053185#1_0,0.0,37.0,4117.953,11560.295
95.0,forward_cars.8,car,254053185#1,254053185#1_0,0.0,34.0,4122.095,11554.041
95.0,forward_cars.9,car,254053185#1,254053185#1_0,0.0,30.0,4127.894,11545.283
95.0,reverse_bikes.0,bike,:cluster_13058420509_2571434008_308915752_6137597661_11,:cluster_13058420509_2571434008_308915752_6137597661_11_0,5.198,0.0,4878.992,11746.137
95.0,reverse_bikes.1,bike,150510724#4,150510724#4_2,0.0,9.0,4850.776,11763.566
95.0,reverse_bikes.2,bike,150510724#4,150510724#4_2,0.014,3.0,4834.162,11770.514
95.0,reverse_bikes.3,bike,150510724#4,150510724#4_2,12.907,0.0,4780.955,11792.767
95.0,reverse_bikes.4,bike,-631197284#1,-631197284#1_0,11.825,0.0,4734.076,11822.398
95.0,reverse_bikes.5,bike,-631197284#1,-631197284#1_0,13.254,0.0,4832.811,11780.439
95.0,reverse_bikes.6,bike,-631197284#2,-631197284#2_0,11.016,0.0,5001.979,11710.433
95.0,reverse_bikes.7,bike,-631197284#3,-631197284#3_0,13.75,0.0,5126.721,11659.516
95.0,reverse_buses.0,bus,150510724#4,150510724#4_2,3.301,0.0,4882.74,11750.198
95.0,reverse_cars.0,car,24231604#0,24231604#0_1,7.083,0.0,4880.772,11733.424
95.0,reverse_cars.1,car,150510724#4,150510724#4_2,1.227,0.0,4865.353,11757.469
95.0,reverse_cars.10,car,-631197284#1,-631197284#1_0,13.589,0.0,4809.8,11790.217
95.0,reverse_cars.11,car,-631197284#1,-631197284#1_0,13.297,0.0,4884.409,11758.523
95.0,reverse_cars.12,car,-631197284#2,-631197284#2_0,12.739,0.0,4958.884,11727.969
95.0,reverse_cars.13,car,:4464082677_4,:4464082677_4_0,13.077,0.0,5040.045,11694.939
95.0,reverse_cars.14,car,-631197284#3,-631197284#3_0,12.953,0.0,5106.697,11667.699
95.0,reverse_cars.15,car,-631197284#3,-631197284#3_0,12.086,0.0,5184.303,11635.985
95.0,reverse_cars.2,car,150510724#4,150510724#4_2,0.919,0.0,4857.161,11760.896
95.0,reverse_cars.3,car,150510724#4,150510724#4_2,0.0,7.0,4846.622,11765.303
95.0,reverse_cars.4,car,150510724#4,150510724#4_2,0.0,5.0,4839.701,11768.198
95.0,reverse_cars.5,car,150510724#4,150510724#4_2,0.275,0.0,4829.956,11772.273
95.0,reverse_cars.6,car,150510724#4,150510724#4_2,11.463,0.0,4813.209,11779.277
95.0,reverse_cars.7,car,:2746550985_0,:2746550985_0_1,5.063,0.0,4703.387,11825.263
95.0,reverse_cars.8,car,-631197284#1,-631197284#1_0,8.989,0.0,4717.259,11829.544
95.0,reverse_cars.9,car,-631197284#1,-631197284#1_0,12.163,0.0,4773.011,11805.852
100.0,forward_bikes.0,bike,133763768#6,133763768#6_0,0.0,10.0,4423.745,11912.376
100.0,forward_bikes.1,bike,133763768#1,133763768#1_1,6.99,0.0,4187.939,11632.817
100.0,forward_bikes.2,bike,133763768#1,133763768#1_0,7.598,0.0,4166.05,11619.52
100.0,forward_bikes.3,bike,:7479071341_1,:7479071341_1_0,5.861,0.0,4121.071,11589.996
100.0,forward_bikes.4,bike,254053185#1,254053185#1_0,0.824,0.0,4124.953,11549.723
100.0,forward_bikes.5,bike,254053185#1,254053185#1_0,0.0,28.0,4135.349,11534.025
100.0,forward_bikes.6,bike,254053176#2,254053176#2_0,0.0,22.0,4125.404,11508.252
100.0,forward_buses.0,bus,133763768#6,133763768#6_0,0.0,8.0,4422.014,11908.223
100.0,forward_cars.0,car,150510724#4,150510724#4_1,12.731,0.0,4730.519,11810.391
100.0,forward_cars.1,car,133763768#6,133763768#6_0,0.0,7.0,4416.438,11894.842
100.0,forward_cars.10,car,254053185#1,254053185#1_0,0.0,31.0,4132.036,11539.029
100.0,forward_cars.11,car,254053176#2,254053176#2_0,0.0,29.0,4136.259,11516.28
100.0,forward_cars.12,car,254053176#2,254053176#2_0,0.0,23.0,4130.228,11511.82
100.0,forward_cars.2,car,133763768#1,133763768#1_0,7.723,0.0,4196.404,11633.102
100.0,forward_cars.3,car,133763768#1,133763768#1_1,6.042,0.0,4176.776,11627.823
100.0,forward_cars.4,car,133763768#1,133763768#1_0,8.349,0.0,4180.27,11625.883
100.0,forward_cars.5,car,133763768#1,133763768#1_0,6.159,0.0,4155.704,11614.89
